Rank,Block_name,Suspiciousness Value(Dstar4)
9,tree.cpp_setCVFolds_int_tparams_node_cross_validation_folds_1709,0
9,tree.cpp_setMinSampleCount_int_tparams_node_min_sample_count_1708,0
9,tree.cpp_setMaxDepth_int_tparams_node_max_depth_1707,0
9,tree.cpp_setRegressionAccuracy_float_tparams_node_regression_accuracy_1706,0
9,tree.cpp_empty_1705,0
9,tree.cpp_setMaxCategories_int_tparams_node_max_categories_empty_tparams_node_max_categories_1705,0
9,tree.cpp_empty_1702,0
9,tree.cpp_TreeParams_1700,0
9,precomp.hpp_empty_299,0
9,precomp.hpp_isTrained_299,0
9,test_mltests2.cpp_Mat_572,0
9,tree.cpp_setRangeVector_varMapping_int_varType_size_1793,0
9,tree.cpp_initCompVarIdx_1797,0
9,tree.cpp_setDParams_params0_1798,0
9,tree.cpp_empty_1875,0
9,tree.cpp_push_back_root_1926,0
9,tree.cpp_readNode_it_1903,0
9,tree.cpp_begin_1899,0
9,tree.cpp_push_back_node_1892,0
9,tree.cpp_readSplit_it_1882,0
9,tree.cpp_begin_1878,0
9,tree.cpp_push_back_split_1861,0
9,tree.cpp_CV_Assert_vi_vi_int_varType_size_1806,0
9,tree.cpp_empty_1852,0
9,tree.cpp_begin_1831,0
9,tree.cpp_isInt_1824,0
9,tree.cpp_empty_1818,0
9,tree.cpp_push_back_1815,0
9,tree.cpp_getSubsetSize_vi_1812,0
9,boost.cpp_isClassifier_82,0
9,boost.cpp_startTraining_trainData_flags_91,0
9,rtrees.cpp_setMaxDepth_75,0
9,test_mltests2.cpp_setWeightTrimRate_WEIGHT_TRIM_RATE_591,0
9,test_mltests2.cpp_setBoostType_BOOST_TYPE_589,0
9,test_mltests2.cpp_create_588,0
9,test_mltests2.cpp_str_to_boost_type_typeStr_582,0
9,test_mltests2.cpp_compare_GENTLE_348,0
9,test_mltests2.cpp_compare_LOGIT_346,0
9,test_mltests2.cpp_compare_REAL_344,0
9,test_mltests2.cpp_compare_DISCRETE_342,0
9,data.cpp_CV_Assert_j_j_nvars_984,0
9,data.cpp_elemSize_973,0
9,data.cpp_CV_Assert_n_968,0
9,data.cpp_getNAllVars_967,0
9,data.cpp_checkVector_CV_32S_967,0
9,data.cpp_getMat_966,0
9,data.cpp_getNSamples_965,0
9,data.cpp_CV_Assert_buf_sidx_sidx_getNSamples_965,0
9,test_mltests2.cpp_setWeakCount_WEAK_COUNT_590,0
9,test_mltests2.cpp_setMaxDepth_MAX_DEPTH_592,0
9,boost.cpp_assign_w_sidx_size_92,0
9,test_mltests2.cpp_setUseSurrogates_USE_SURROGATE_593,0
9,rtrees.cpp_CV_TRACE_FUNCTION_74,0
9,rtrees.cpp_TermCriteria_TermCriteria_EPS_TermCriteria_COUNT_55,0
9,rtrees.cpp_CV_TRACE_FUNCTION_52,0
9,boost.cpp_getVarCount_491,0
9,boost.cpp_isTrained_493,0
9,boost.cpp_readTree_nfn_440,0
9,boost.cpp_CV_Assert_ntrees_int_trees_node_size_435,0
9,boost.cpp_begin_434,0
9,boost.cpp_readParams_fn_431,0
9,boost.cpp_clear_428,0
9,boost.cpp_empty_422,0
9,boost.cpp_empty_414,0
9,boost.cpp_readParams_fn_410,0
9,test_mltests2.cpp_Mat_594,0
9,test_mltests2.cpp_setPriors_Mat_594,0
9,boost.cpp_isClassifier_494,0
9,boost.cpp_write_fs_483,0
9,boost.cpp_predict_samples_results_flags_478,0
9,boost.cpp_train_trainData_flags_473,0
9,boost.cpp_Range_treeidx_treeidx_217,0
9,boost.cpp_predictTrees_Range_treeidx_treeidx_sample_predictFlags_217,0
9,boost.cpp_getSample_varIdx_w_sidx_i_sbuf_216,0
9,boost.cpp_sample_nvars_CV_32F_sbuf_210,0
9,boost.cpp_buf_n_nvars_207,0
9,boost.cpp_endTraining_198,0
9,boost.cpp_updateWeightsAndTrim_treeidx_sidx_196,0
9,boost.cpp_addTree_sidx_193,0
9,boost.cpp_startTraining_trainData_flags_187,0
9,boost.cpp_log_ratio_p_181,0
9,boost.cpp_calcValue_nidx__sidx_172,0
9,boost.cpp_swap_sumResult_e_139,0
9,boost.cpp_endTraining_137,0
9,boost.cpp_normalizeWeights_109,0
9,boost.cpp_resize_n_98,0
9,boost.cpp_log_ratio_err_240,0
9,boost.cpp_scaleTree_roots_treeidx_C_254,0
9,boost.cpp_CV_Assert_std_abs_w_ord_responses_si_268,0
9,boost.cpp_predictTrees_range_sample_flags_362,0
9,boost.cpp_getDefaultName_469,0
9,boost.cpp_writeTree_fs_roots_k_401,0
9,boost.cpp_writeParams_fs_391,0
9,boost.cpp_writeFormat_fs_390,0
9,boost.cpp_empty_387,0
9,boost.cpp_writeTrainingParams_fs_381,0
9,boost.cpp_push_back_si_355,0
9,boost.cpp_abs_w_ord_responses_si_268,0
9,boost.cpp_clear_349,0
9,boost.cpp_sort_result_result_n_334,0
9,boost.cpp_normalizeWeights_327,0
9,boost.cpp_min_z_lb_z_max_304,0
9,boost.cpp_min_z_lb_z_max_299,0
9,boost.cpp_max_p_p_lb_weight_thresh_293,0
9,nbayes.cpp_zeros_nvars_CV_64FC1_83,0
9,nbayes.cpp_zeros_nvars_CV_64FC1_85,0
9,test_mltests2.cpp_setTrainTestSplitRatio_269,0
9,data.cpp_getSamples_56,0
9,ann_mlp.cpp_total_1530,0
9,ann_mlp.cpp_readRaw_d_weights_i_ptr_weights_i_total_esz_1530,0
9,ann_mlp.cpp_begin_1527,0
9,ann_mlp.cpp_total_1525,0
9,ann_mlp.cpp_readRaw_d_weights_l_count_ptr_weights_l_count_total_esz_1525,0
9,ann_mlp.cpp_total_1522,0
9,ann_mlp.cpp_readRaw_d_weights_l_count_ptr_weights_l_count_total_esz_1522,0
9,ann_mlp.cpp_total_1519,0
9,ann_mlp.cpp_readRaw_d_weights_ptr_weights_total_esz_1519,0
9,ann_mlp.cpp_elemSize_1516,0
9,ann_mlp.cpp_read_params_fn_1514,0
9,ann_mlp.cpp_layer_count_1513,0
9,ann_mlp.cpp_setLayerSizes__layer_sizes_1511,0
9,ann_mlp.cpp_readVectorOrMat_fn_layer_sizes__layer_sizes_1510,0
9,ann_mlp.cpp_clear_1507,0
9,data.cpp_getTestSampleIdx_55,0
9,data.cpp_empty_57,0
9,ann_mlp.cpp_empty_1491,0
9,data.cpp_Mat_57,0
9,test_mltests2.cpp_push_back_ml_ANN_MLP_RELU_217,0
9,test_mltests2.cpp_push_back_ml_ANN_MLP_GAUSSIAN_216,0
9,test_mltests2.cpp_push_back_ml_ANN_MLP_SIGMOID_SYM_215,0
9,test_mltests2.cpp_push_back_ml_ANN_MLP_IDENTITY_214,0
9,test_mltests2.cpp_setTrainTestSplit_211,0
9,test_mltests2.cpp_theRNG_209,0
9,test_mltests2.cpp_empty_208,0
9,test_mltests2.cpp_ASSERT_FALSE_tdata_empty_208,0
9,test_mltests2.cpp_loadFromCSV_original_path_206,0
9,test_mltests2.cpp_get_data_path_202,0
9,test_mltests2.cpp_TS_202,0
9,test_mltests2.cpp_string_cvtest_TS_ptr_get_data_path_202,0
9,data.cpp_getTrainSampleIdx_175,0
9,data.cpp_getSubVector_sampleWeights_getTrainSampleIdx_175,0
9,data.cpp_getSubVector_samples_idx_57,0
9,ann_mlp.cpp_empty_1496,0
9,ann_mlp.cpp_empty_1486,0
9,nbayes.cpp_zeros_nvars_CV_64FC1_86,0
9,ann_mlp.cpp_zeros_weights_i_size_CV_8S_1248,0
9,ann_mlp.cpp_setTo_Scalar_all_params_rpDW0_1247,0
9,ann_mlp.cpp_create_weights_i_size_CV_64F_1246,0
9,ann_mlp.cpp_prev_dEdw_sign_l_count_1240,0
9,ann_mlp.cpp_dEdw_l_count_1240,0
9,ann_mlp.cpp_dw_l_count_1240,0
9,ann_mlp.cpp_layer_count_1237,0
9,ann_mlp.cpp_lock_ann_mtx_1217,0
9,ann_mlp.cpp_noArray_1211,0
9,ann_mlp.cpp_gemm_grad1__w_noArray_grad2_GEMM_2_T_1211,0
9,ann_mlp.cpp_rowRange_n1_1210,0
9,ann_mlp.cpp_grad2_dcount_n1_CV_64F_buf_i_1207,0
9,ann_mlp.cpp_gemm_x1_grad1__dEdw__dEdw_GEMM_1_T_1195,0
9,ann_mlp.cpp_Mat_dcount_n1_CV_64F_x_i_1194,0
9,ann_mlp.cpp_rowRange_n1_1193,0
9,ann_mlp.cpp_lock_ann_mtx_1192,0
9,ann_mlp.cpp_all_params_rpDW0_1247,0
9,ann_mlp.cpp_zeros_weights_i_size_CV_64F_1249,0
9,ann_mlp.cpp_empty_1455,0
9,ann_mlp.cpp_max_dcount0_1253,0
9,ann_mlp.cpp_AnnParams_1453,0
9,ann_mlp.cpp_setActivationFunction_activ_func_f_param1_f_param2_1445,0
9,ann_mlp.cpp_CV_Assert_activ_func_1437,0
9,ann_mlp.cpp_empty_1430,0
9,ann_mlp.cpp_fabs_prev_E_E_1331,0
9,ann_mlp.cpp_max_dval_dw_min_1315,0
9,ann_mlp.cpp_min_dval_dw_max_1308,0
9,ann_mlp.cpp_CV_SIGN_Eval_1303,0
9,ann_mlp.cpp_CV_Assert_weights_i_size_Size_n2_n1_1292,0
9,ann_mlp.cpp_Range_chunk_count_1283,0
9,ann_mlp.cpp_parallel_for__Range_chunk_count_invoker_1283,0
9,ann_mlp.cpp_invoker_this_inputs_outputs__sw_dcount0_dEdw_E_1282,0
9,ann_mlp.cpp_all_1279,0
9,ann_mlp.cpp_setTo_Scalar_all_1279,0
9,ann_mlp.cpp_min_dcount0_count_1254,0
9,test_mltests2.cpp_push_back_ml_ANN_MLP_LEAKYRELU_218,0
9,test_mltests2.cpp_push_back__identity_220,0
9,test_mltests2.cpp_push_back__sigmoid_sym_221,0
9,data.cpp_CV_Assert_ratio_ratio_772,0
9,data.cpp_CV_Assert_layout_ROW_SAMPLE_responses_rows_nsamples_297,0
9,ann_mlp.cpp_CV_Assert_layerIdx_layerIdx_int_weights_size_1536,0
9,ann_mlp.cpp_simulatedAnnealingSolver_s_params_initialT_params_finalT_params_coolingRatio_params_itePerStep_NULL_params_rEnergy_949,0
9,ann_mlp.cpp_train_anneal_trainData_939,0
9,ann_mlp.cpp_minMaxIdx_outputs_maxIdx_470,0
9,ann_mlp.cpp_Mat_n_noutputs_type_buf_buf_sz_431,0
9,ann_mlp.cpp_CV_Assert_n_430,0
9,ann_mlp.cpp_setAnnealEnergyRNG_const_RNG_val_243,0
9,ann_mlp.cpp_setAnnealEnergyRNG_rng_213,0
9,ann_mlp.cpp_setAnnealItePerStep_val_205,0
9,ann_mlp.cpp_setAnnealCoolingRatio_val_189,0
9,ann_mlp.cpp_setAnnealFinalT_val_173,0
9,ann_mlp.cpp_setAnnealInitialT_val_157,0
9,ann_mlp.cpp_push_back_w_at_double_j_k_135,0
9,ann_mlp.cpp_push_back_w_at_double_w_rows_k_131,0
9,data.cpp_CV_Assert_varType_at_uchar_ninputvars_i_VAR_ORDERED_327,0
9,data.cpp_setTrainTestSplit_cvRound_getNSamples_ratio_shuffle_773,0
9,test_mltests2.cpp_push_back__gaussian_222,0
9,data.cpp_cvRound_getNSamples_ratio_773,0
9,test_mltests2.cpp_theRNG_267,0
9,test_mltests2.cpp_empty_266,0
9,test_mltests2.cpp_ASSERT_FALSE_tdata_empty_266,0
9,test_mltests2.cpp_getSamples_264,0
9,test_mltests2.cpp_create_tdata2_getSamples_ml_ROW_SAMPLE_responses_264,0
9,test_mltests2.cpp_getResponses_263,0
9,test_mltests2.cpp_getResponses_262,0
9,test_mltests2.cpp_Scalar_261,0
9,test_mltests2.cpp_getResponses_261,0
9,test_mltests2.cpp_responses_tdata2_getResponses_rows_CV_32FC1_Scalar_261,0
9,test_mltests2.cpp_loadFromCSV_original_path_260,0
9,test_mltests2.cpp_get_data_path_256,0
9,test_mltests2.cpp_TS_256,0
9,test_mltests2.cpp_string_cvtest_TS_ptr_get_data_path_256,0
9,data.cpp_getNSamples_773,0
9,ann_mlp.cpp_getWeights_i_124,0
9,ann_mlp.cpp_clear_121,0
9,ann_mlp.cpp_getLayerSizes_119,0
9,ann_mlp.cpp_uniform_104,0
9,test_mltests2.cpp_train_tdata_ml_ANN_MLP_NO_OUTPUT_SCALE_237,0
9,test_mltests2.cpp_TermCriteria_TermCriteria_COUNT_236,0
9,test_mltests2.cpp_setTermCriteria_TermCriteria_TermCriteria_COUNT_236,0
9,test_mltests2.cpp_setTrainMethod_ml_ANN_MLP_RPROP_235,0
9,test_mltests2.cpp_setActivationFunction_activationType_i_234,0
9,test_mltests2.cpp_setLayerSizes_layerSizes_233,0
9,test_mltests2.cpp_getResponses_232,0
9,test_mltests2.cpp_layerSizes_232,0
9,test_mltests2.cpp_layerSizes_230,0
9,test_mltests2.cpp_getNVars_229,0
9,test_mltests2.cpp_layerSizes_229,0
9,test_mltests2.cpp_layerSizes_228,0
9,test_mltests2.cpp_ANN_MLP_227,0
9,test_mltests2.cpp_push_back__leakyrelu_224,0
9,test_mltests2.cpp_push_back__relu_223,0
9,test_mltests2.cpp_ASSERT_TRUE_x_isTrained_238,0
9,test_mltests2.cpp_isTrained_238,0
9,test_mltests2.cpp_ASSERT_TRUE_y_NULL_243,0
9,ml.inl.hpp_CV_Assert_coolingRatio_f_22,0
9,ann_mlp.cpp_uniform_nbVariables_103,0
9,ml.inl.hpp_reverseState_47,0
9,ml.inl.hpp_uniform_39,0
9,ml.inl.hpp_energy_31,0
9,ml.inl.hpp_changeState_30,0
9,ml.inl.hpp_energy_24,0
9,ml.inl.hpp_CV_Assert_iterationsPerStep_21,0
9,test_mltests2.cpp_getTestSamples_244,0
9,ml.inl.hpp_CV_Assert_initialTemperature_finalTemperature_20,0
9,ml.inl.hpp_CV_Assert_finalTemperature_19,0
9,test_mltests2.cpp_EXPECT_LT_n_FLT_EPSILON_249,0
9,test_mltests2.cpp_norm_rx_ry_NORM_INF_248,0
9,test_mltests2.cpp_predict_testSamples_ry_247,0
9,test_mltests2.cpp_predict_testSamples_rx_246,0
9,ann_mlp.cpp_multiply_grad1__df_grad1_1189,0
9,ann_mlp.cpp__df_dcount_n2_CV_64F_df_i_1188,0
9,ann_mlp.cpp_grad1_dcount_ovcount_CV_64F_buf_l_count_1161,0
9,test_mltests.cpp_clone_171,0
9,test_mltests.cpp_clone_170,0
9,test_mltests.cpp_col_170,0
9,test_mltests.cpp_colRange_169,0
9,test_mltests.cpp_col_169,0
9,test_mltests.cpp_predictProb_X_R3__col_P3__colRange_169,0
9,test_mltests.cpp_P3__N_CV_32F_168,0
9,test_mltests.cpp_R3__N_CV_32S_167,0
9,test_mltests.cpp_total_164,0
9,test_mltests.cpp_sum_P1_P2_164,0
9,test_mltests.cpp_EXPECT_EQ_sum_P1_P2_P2_total_164,0
9,test_mltests.cpp_total_163,0
9,test_mltests.cpp_sum_R1_R2_163,0
9,test_mltests.cpp_EXPECT_EQ_sum_R1_R2_R2_total_163,0
9,test_mltests.cpp_predictProb_X_R2_P2_161,0
9,test_mltests.cpp_push_back_p_156,0
9,test_mltests.cpp_colRange_171,0
9,test_mltests.cpp_EXPECT_EQ_sum_R1_R3_R3_total_173,0
9,ann_mlp.cpp_fabs__f_param2_306,0
9,test_mltests.cpp_sum_R1_R3_173,0
9,ann_mlp.cpp_fabs__f_param2_298,0
9,ann_mlp.cpp_fabs__f_param1_296,0
9,ann_mlp.cpp_max_param2_266,0
9,ann_mlp.cpp_clear_249,0
9,ann_mlp.cpp_RNG_uint64_248,0
9,ann_mlp.cpp_ANN_MLPImpl_227,0
9,ann_mlp.cpp_setTrainMethod_ANN_MLP_RPROP_FLT_EPSILON_224,0
9,ann_mlp.cpp_Mat_223,0
9,ann_mlp.cpp_setLayerSizes_Mat_223,0
9,ann_mlp.cpp_setActivationFunction_SIGMOID_SYM_222,0
9,ann_mlp.cpp_clear_221,0
9,test_mltests.cpp_total_174,0
9,test_mltests.cpp_sum_P1_P3_174,0
9,test_mltests.cpp_EXPECT_EQ_sum_P1_P3_P3_total_174,0
9,test_mltests.cpp_total_173,0
9,test_mltests.cpp_push_back_r_155,0
9,test_mltests.cpp_predictProb_X_row_i_r_p_154,0
9,test_mltests.cpp_train_X_ml_ROW_SAMPLE_Y_147,0
9,test_mltests.cpp_ml_136,0
9,nbayes.cpp_elemSize_235,0
9,nbayes.cpp_isContinuous_235,0
9,nbayes.cpp_empty_230,0
9,nbayes.cpp_total_227,0
9,nbayes.cpp_log_det_181,0
9,nbayes.cpp_divide_w_w_180,0
9,nbayes.cpp_max_w_min_variation_w_176,0
9,nbayes.cpp_transpose_cov_rotate_mats_cls_cov_rotate_mats_cls_175,0
9,nbayes.cpp_noArray_174,0
9,nbayes.cpp_compute_cov_w_cov_rotate_mats_cls_noArray_174,0
9,nbayes.cpp_completeSymm_cov_172,0
9,nbayes.cpp_completeSymm_productsum_cls_141,0
9,nbayes.cpp_cov_nvars_nvars_CV_64FC1_107,0
9,nbayes.cpp_create_nclasses_CV_64FC1_93,0
9,nbayes.cpp_zeros_nvars_nvars_CV_64FC1_87,0
9,nbayes.cpp_isContinuous_240,0
9,nbayes.cpp_elemSize_240,0
9,nbayes.cpp__buffer_nvars_243,0
9,nbayes.cpp_create_nsamples_CV_32S_323,0
9,nbayes.cpp_Range_nsamples_335,0
9,nbayes.cpp_parallel_for__cv_Range_nsamples_335,0
9,nbayes.cpp_getMat_332,0
9,nbayes.cpp_create_nsamples_nclasses_CV_32F_331,0
9,nbayes.cpp_needed_329,0
9,nbayes.cpp_getMat_324,0
9,nbayes.cpp_needed_321,0
9,nbayes.cpp_diffin_nvars_CV_64FC1__diffin_246,0
9,nbayes.cpp_needed_317,0
9,nbayes.cpp_total_310,0
9,nbayes.cpp_getMat_309,0
9,nbayes.cpp_noArray_266,0
9,nbayes.cpp_gemm_diffin_u_noArray_diffout_GEMM_2_T_266,0
9,nbayes.cpp_diffout_nvars_CV_64FC1__diffout_247,0
9,ann_mlp.cpp_fabs__f_param1_304,0
9,ann_mlp.cpp_fabs__f_param1_310,0
9,ann_mlp.cpp_calc_activ_func_deriv_x2__df_ann_weights_i_1157,0
9,ann_mlp.cpp_init_weights_923,0
9,ann_mlp.cpp_getTrainSampleWeights_918,0
9,ann_mlp.cpp_getTrainResponses_917,0
9,ann_mlp.cpp_getTrainSamples_916,0
9,ann_mlp.cpp_calc_output_scale_outputs_flags_907,0
9,ann_mlp.cpp_calc_input_scale_inputs_flags_906,0
9,ann_mlp.cpp_convertTo_temp_CV_64F_s_903,0
9,ann_mlp.cpp_sum_sample_weights_902,0
9,ann_mlp.cpp_empty_880,0
9,ann_mlp.cpp_layer_count_812,0
9,ann_mlp.cpp_back_807,0
9,ann_mlp.cpp_sqrt_sigma2_799,0
9,ann_mlp.cpp_fabs_xf_j_735,0
9,ann_mlp.cpp_cvIsInf_data_j_609,0
9,ann_mlp.cpp_isContinuous_595,0
9,ann_mlp.cpp_isContinuous_558,0
9,ann_mlp.cpp_prepare_to_train_inputs_outputs_sw_flags_919,0
9,ann_mlp.cpp_max_params_termCrit_type_CV_TERMCRIT_ITER_params_termCrit_maxCount_MAX_ITER_927,0
9,ann_mlp.cpp_fabs__f_param1_316,0
9,ann_mlp.cpp_max_params_termCrit_type_CV_TERMCRIT_EPS_params_termCrit_epsilon_DEFAULT_EPSILON_DBL_EPSILON_928,0
9,ann_mlp.cpp__df_x2_size_CV_64F_df_i_1156,0
9,ann_mlp.cpp_noArray_1155,0
9,ann_mlp.cpp_gemm_x1__w_noArray_x2_1155,0
9,ann_mlp.cpp_rowRange_x1_cols_1154,0
9,ann_mlp.cpp_x2_dcount_ann_layer_sizes_i_CV_64F_x_i_1153,0
9,ann_mlp.cpp_x1_dcount_ivcount_CV_64F_x_1148,0
9,ann_mlp.cpp_min_si_dcount0_count_1133,0
9,ann_mlp.cpp_resize_ann_layer_sizes_i_dcount0_1128,0
9,ann_mlp.cpp_resize_ann_layer_sizes_i_dcount0_1127,0
9,ann_mlp.cpp__buf_ann_max_lsize_dcount0_1121,0
9,ann_mlp.cpp_df_l_count_1120,0
9,ann_mlp.cpp_layer_count_1118,0
9,ann_mlp.cpp_back_1115,0
9,ann_mlp.cpp_front_1114,0
9,ann_mlp.cpp_train_rprop_inputs_outputs_sw_termcrit_936,0
9,ann_mlp.cpp_CV_Assert_sums_isContinuous_558,0
9,ann_mlp.cpp_layer_count_507,0
9,ann_mlp.cpp_scale_output_layer_in_layer_out_464,0
9,ann_mlp.cpp_rowRange_i_i_dn_463,0
9,ann_mlp.cpp_create_noutputs_CV_64F_397,0
9,ann_mlp.cpp_create_ninputs_CV_64F_396,0
9,ann_mlp.cpp_back_395,0
9,ann_mlp.cpp_front_394,0
9,ann_mlp.cpp_create_layer_sizes_i_n_CV_64F_391,0
9,ann_mlp.cpp_max_max_lsize_n_389,0
9,ann_mlp.cpp_resize_l_count_377,0
9,ann_mlp.cpp_layer_count_375,0
9,ann_mlp.cpp_copyTo_layer_sizes_374,0
9,ann_mlp.cpp_clear_372,0
9,ann_mlp.cpp_fabs_val_356,0
9,ann_mlp.cpp_fabs_val_351,0
9,ann_mlp.cpp_uniform_349,0
9,ann_mlp.cpp_pow_double_n1_n2_340,0
9,ann_mlp.cpp_layer_count_334,0
9,ann_mlp.cpp_create_noutputs_CV_64F_398,0
9,ann_mlp.cpp_getMat_407,0
9,ann_mlp.cpp_layer_count_408,0
9,ann_mlp.cpp_layer_out_dn_layer_in_cols_CV_64F_buf_445,0
9,ann_mlp.cpp_calc_activ_func_layer_out_weights_j_458,0
9,ann_mlp.cpp_noArray_457,0
9,ann_mlp.cpp_gemm_layer_in_w_noArray_layer_out_457,0
9,ann_mlp.cpp_rowRange_layer_in_cols_456,0
9,ann_mlp.cpp_Mat_dn_cols_CV_64F_data_455,0
9,ann_mlp.cpp_scale_input_layer_in_layer_out_447,0
9,ann_mlp.cpp_rowRange_i_i_dn_444,0
9,ann_mlp.cpp_CV_Assert_type_CV_32F_type_CV_64F_inputs_cols_layer_sizes_411,0
9,ann_mlp.cpp_min_dn0_n_i_442,0
9,ann_mlp.cpp_getMat_436,0
9,ann_mlp.cpp_create_n_noutputs_type_435,0
9,ann_mlp.cpp_needed_428,0
9,ann_mlp.cpp__buf_buf_sz_noutputs_425,0
9,ann_mlp.cpp_max_dn0_421,0
9,test_emknearestkmeans.cpp_CV_TRACE_FUNCTION_53,0
