Rank,Block_name,Suspiciousness Value(Dstar4)
1,test_math.cpp_randInt_rng_68,1
1,test_math.cpp_cvRound_power_148,1
1,test_math.cpp_randInt_ts_get_rng_140,1
1,test_math.cpp_cvRound_power_132,1
1,test_math.cpp_depth_130,1
1,test_math.cpp_randInt_rng_124,1
1,test_math.cpp_randInt_rng_108,1
1,test_math.cpp_get_test_array_types_and_sizes_test_case_idx_sizes_types_105,1
1,test_math.cpp_randInt_rng_103,1
1,test_math.cpp_randInt_rng_102,1
1,test_math.cpp_get_rng_101,1
1,test_math.cpp_get_test_array_types_and_sizes_test_case_idx_sizes_types_60,1
1,test_math.cpp_CV_MAKETYPE_depth_cn_58,1
1,test_math.cpp_randInt_rng_58,1
1,test_math.cpp_randInt_rng_57,1
1,test_math.cpp_get_rng_56,1
1,test_math.cpp_push_back_NULL_40,1
1,test_math.cpp_push_back_NULL_39,1
1,test_math.cpp_push_back_NULL_38,1
1,mathfuncs.cpp_pow_src_power_dst_1700,1
1,mathfuncs.cpp_CV_Assert_src_type_dst_type_src_size_dst_size_1699,1
1,mathfuncs.cpp_cvarrToMat_dstarr_1698,1
1,mathfuncs.cpp_cvarrToMat_srcarr_1698,1
1,mathfuncs.cpp_:_T_1034,1
1,mathfuncs.cpp_cv_abs_val_1034,1
1,test_math.cpp_get_rng_140,1
1,test_math.cpp_randInt_rng_110,1
1,test_math.cpp_fabs_power_158,1
1,matrix.cpp_allocate_bufferSize_4512,1
1,test_operations.cpp_norm_expected_result_NORM_INF_1386,1
1,test_operations.cpp_EXPECT_EQ_cvtest_norm_expected_result_NORM_INF_1386,1
1,test_operations.cpp_ASSERT_EQ_expected_size_result_size_1385,1
1,test_operations.cpp_col_1380,1
1,test_operations.cpp_sortIdx_src_col_result_CV_SORT_EVERY_COLUMN_CV_SORT_ASCENDING_1380,1
1,out.cpp_sprintf_buf_d_mtx_ptr_int_row_col_cn_77,1
1,out.cpp_valueToStr32s_77,1
1,test_math.cpp_depth_158,1
1,matrix.cpp_reshape_dstSub_rows_4523,1
1,matrix.cpp_CV_INSTRUMENT_FUN_IPP_ippsSortRadixIndex_void_src_ptr_i_pixStride_Ipp32s_dstRow_ptr_src_rows_buffer_4520,1
1,matrix.cpp_Mat_dst_subRect_4518,1
1,matrix.cpp_copyTo_dstSub_4524,1
1,matrix.cpp_ippsSortRadixIndexGetBufferSize_src_rows_type_bufferSize_4509,1
1,matrix.cpp_subRect_src_rows_4505,1
1,test_math.cpp_cvPow_test_array_INPUT_test_array_OUTPUT_power_172,1
1,test_math.cpp_depth_219,1
1,test_math.cpp_channels_220,1
1,test_math.cpp_cvRound_power_221,1
1,test_math.cpp_abs_ipower_221,1
1,test_math.cpp_ipow_val_ipower_243,1
1,matrix.cpp_dstRow_dst_rows_dst_type_4503,1
1,mathfuncs.cpp_max_1029,1
26,command_line_parser.cpp_substr_pos_s_209,0,0392156862745098
26,command_line_parser.cpp_String_argv_209,0,0392156862745098
26,command_line_parser.cpp_find_last_of_201,0,0392156862745098
26,command_line_parser.cpp_String_argv_201,0,0392156862745098
26,ocl.cpp_length_1711,0,0392156862745098
26,ocl.cpp_CV_OCL_DBG_CHECK_clGetPlatformIDs_NULL_numPlatforms_1738,0,0392156862745098
26,ocl.cpp_clGetPlatformIDs_NULL_numPlatforms_1738,0,0392156862745098
26,ocl.cpp_CV_OCL_DBG_CHECK_RESULT_status_clCreateContext_1974,0,0392156862745098
26,mat.inl.hpp_CV_XADD_u_refcount_803,0,0392156862745098
26,ocl.cpp___init_1948,0,0392156862745098
26,ocl.cpp_CV_Assert_handle_NULL_1953,0,0392156862745098
26,ocl.cpp_selectOpenCLDevice_1955,0,0392156862745098
26,ocl.cpp_CV_OCL_DBG_CHECK_clGetDeviceInfo_d_CL_DEVICE_PLATFORM_sizeof_cl_platform_id_pl_NULL_1961,0,0392156862745098
26,ocl.cpp_clGetDeviceInfo_d_CL_DEVICE_PLATFORM_sizeof_cl_platform_id_pl_NULL_1961,0,0392156862745098
26,ocl.cpp_clCreateContext_prop_nd_d_status_1973,0,0392156862745098
26,ocl.cpp_resize_nd_1979,0,0392156862745098
26,ocl.cpp_getStringInfo_clGetDeviceInfo_devices_i_CL_DEVICE_NAME_name_1824,0,0392156862745098
26,cvstd.inl.hpp_string_cstr__len__120,0,0392156862745098
26,ocl.cpp_set_d_1980,0,0392156862745098
26,ocl.cpp_Context_2357,0,0392156862745098
26,ocl.cpp_haveOpenCL_2358,0,0392156862745098
26,ocl.cpp_Impl_2361,0,0392156862745098
26,ocl.cpp_setDefault_2369,0,0392156862745098
26,ocl.cpp_CV_OCL_DBG_CHECK_clGetDeviceIDs_platform_cl_device_type_Device_TYPE_ALL_NULL_numDevices_5819,0,0392156862745098
26,ocl.cpp_find_deviceName_1832,0,0392156862745098
26,ocl.cpp_CV_OCL_DBG_CHECK_getStringInfo_clGetDeviceInfo_devices_i_CL_DEVICE_NAME_name_1824,0,0392156862745098
26,ocl.cpp_resize_size_t_numPlatforms_1742,0,0392156862745098
26,ocl.cpp_clGetDeviceIDs_platforms_i_deviceType_NULL_count_1803,0,0392156862745098
26,ocl.cpp_CV_OCL_DBG_CHECK_clGetPlatformIDs_numPlatforms_platforms_numPlatforms_1743,0,0392156862745098
26,ocl.cpp_clGetPlatformIDs_numPlatforms_platforms_numPlatforms_1743,0,0392156862745098
26,ocl.cpp_resize_numPlatforms_1744,0,0392156862745098
26,ocl.cpp_length_1748,0,0392156862745098
26,ocl.cpp_push_back_GPU_1770,0,0392156862745098
26,ocl.cpp_transform_tempStrDeviceType_begin_tempStrDeviceType_end_tempStrDeviceType_begin_char_tolower_1781,0,0392156862745098
26,ocl.cpp_begin_1781,0,0392156862745098
26,ocl.cpp_resize_base_count_1811,0,0392156862745098
26,ocl.cpp_clGetDeviceIDs_platforms_i_deviceType_count_devices_base_count_1812,0,0392156862745098
26,alloc.cpp_fastMalloc_size_103,0,0392156862745098
26,alloc.cpp_alignPtr_uchar_udata_CV_MALLOC_ALIGN_78,0,0392156862745098
26,alloc.cpp_malloc_size_sizeof_void_CV_MALLOC_ALIGN_75,0,0392156862745098
26,utility.hpp_createDataInstance_713,0,0392156862745098
26,utility.hpp_TLSData_698,0,0392156862745098
26,ptr.inl.hpp_release_156,0,0392156862745098
26,ptr.inl.hpp_deleter_owned_99,0,0392156862745098
26,command_line_parser.cpp_push_back_p_241,0,0392156862745098
26,ocl.cpp_String_1391,0,0392156862745098
26,ocl.cpp_String_1370,0,0392156862745098
26,ocl.cpp_parseDeviceVersion_deviceVersion__deviceVersionMajor__deviceVersionMinor__1215,0,0392156862745098
26,ocl.cpp_c_str_1193,0,0392156862745098
26,ocl.cpp_getStrProp_CL_DEVICE_NAME_1203,0,0392156862745098
26,ocl.cpp_getStrProp_CL_DEVICE_VERSION_1204,0,0392156862745098
26,ocl.cpp_getStrProp_CL_DEVICE_EXTENSIONS_1205,0,0392156862745098
26,ocl.cpp_getBoolProp_CL_DEVICE_HOST_UNIFIED_MEMORY_1207,0,0392156862745098
26,ocl.cpp_getStrProp_CL_DRIVER_VERSION_1211,0,0392156862745098
26,ocl.cpp_getStrProp_CL_DEVICE_VERSION_1214,0,0392156862745098
26,ocl.cpp_find_pos_1220,0,0392156862745098
26,ocl.cpp_substr_ppos_1192,0,0392156862745098
26,ocl.cpp_substr_pos_pos2_pos_1225,0,0392156862745098
26,logger.cpp_getLogLevelVariable_57,0,0392156862745098
26,ocl.cpp_insert_extensionName_1226,0,0392156862745098
26,ocl.cpp_isExtensionSupported_cl_intel_subgroups_1231,0,0392156862745098
26,ocl.cpp_getStrProp_CL_DEVICE_VENDOR_1233,0,0392156862745098
26,ocl.cpp_Intel_R_1237,0,0392156862745098
26,logger.cpp_parseLogLevelConfiguration_44,0,0392156862745098
26,ocl.cpp_atoi_temp_c_str_1193,0,0392156862745098
26,ocl.cpp_c_str_1191,0,0392156862745098
26,logger.cpp_getConfigurationParameterString_OPENCV_LOG_LEVEL_INFO_20,0,0392156862745098
26,ocl.cpp_get_878,0,0392156862745098
26,logger.cpp_utils_64,0,0392156862745098
26,ocl.cpp_CV_TRACE_FUNCTION_840,0,0392156862745098
26,ocl.cpp_CV_TRACE_REGION_Init_OpenCL_Runtime_847,0,0392156862745098
26,ocl.cpp_getenv_OPENCV_OPENCL_RUNTIME_848,0,0392156862745098
26,ocl.cpp_CV_LOG_INFO_NULL_Initialize_OpenCL_runtime_857,0,0392156862745098
26,ocl.cpp_clGetPlatformIDs_NULL_n_861,0,0392156862745098
26,ocl.cpp_getCoreTlsData_878,0,0392156862745098
26,ocl.cpp_haveOpenCL_883,0,0392156862745098
26,ocl.cpp_atoi_temp_c_str_1191,0,0392156862745098
26,ocl.cpp_getDefault_883,0,0392156862745098
26,ocl.cpp_available_883,0,0392156862745098
26,ocl.cpp_length_1182,0,0392156862745098
26,ocl.cpp_c_str_1184,0,0392156862745098
26,ocl.cpp_strncmp_pstr_OpenCL_1185,0,0392156862745098
26,ocl.cpp_find_1187,0,0392156862745098
26,ocl.cpp_substr_ppos_1190,0,0392156862745098
26,trace.cpp_CV_SINGLETON_LAZY_INIT_REF_TraceManager_getTraceManagerCallOnce_907,0,0392156862745098
26,command_line_parser.cpp_push_back_word_544,0,0392156862745098
26,command_line_parser.cpp_sort_params_272,0,0392156862745098
26,cvstd.hpp_allocate_len_602,0,0392156862745098
26,cvstd.hpp_allocate_lhs_len__994,0,0392156862745098
26,ocl.cpp_String_1364,0,0392156862745098
26,cvstd.hpp_memcpy_s_cstr__lhs_len__rhs_cstr__rhs_len__964,0,0392156862745098
26,cvstd.hpp_memcpy_s_cstr__lhs_cstr__lhs_len__963,0,0392156862745098
26,cvstd.hpp_allocate_lhs_len__rhs_len__962,0,0392156862745098
26,cvstd.hpp_find_c_pos_800,0,0392156862745098
26,cvstd.hpp_String_this_pos_len_780,0,0392156862745098
26,cvstd.hpp_memcpy_allocate_len_s_len_602,0,0392156862745098
26,cvstd.hpp_allocate_rhs_len__1004,0,0392156862745098
26,cvstd.hpp_strlen_s_600,0,0392156862745098
26,command_line_parser.cpp_empty_455,0,0392156862745098
26,command_line_parser.cpp_begin_338,0,0392156862745098
26,command_line_parser.cpp_sort_data_begin_data_end_cmp_params_338,0,0392156862745098
26,command_line_parser.cpp_begin_335,0,0392156862745098
26,command_line_parser.cpp_sort_data_i_keys_begin_data_i_keys_end_335,0,0392156862745098
26,command_line_parser.cpp_CV_XADD_impl_refcount_277,0,0392156862745098
26,cvstd.hpp_memcpy_s_cstr__lhs_cstr__lhs_len__995,0,0392156862745098
26,ocl.cpp_String_p_extensions__1364,0,0392156862745098
26,command_line_parser.cpp_length_539,0,0392156862745098
26,command_line_parser.cpp_substr_str_length_500,0,0392156862745098
26,command_line_parser.cpp_substr_str_length_539,0,0392156862745098
26,command_line_parser.cpp_push_back_word_531,0,0392156862745098
26,command_line_parser.cpp_empty_529,0,0392156862745098
26,ocl.cpp_strstr_name__c_str_Iris_1237,0,0392156862745098
26,ocl.cpp_c_str_1237,0,0392156862745098
26,command_line_parser.cpp_empty_525,0,0392156862745098
26,command_line_parser.cpp_length_500,0,0392156862745098
26,ocl.cpp_clGetDeviceInfo_handle_prop_sizeof_buf_buf_sz_1279,0,0392156862745098
26,cvstd.hpp_memcpy_s_cstr__rhs_cstr__rhs_len__1006,0,0392156862745098
26,ocl.cpp_release_1345,0,0392156862745098
26,ocl.cpp_release_1351,0,0392156862745098
26,ocl.cpp_Impl_d_1352,0,0392156862745098
26,ocl.cpp_String_1361,0,0392156862745098
26,command_line_parser.cpp_push_back_word_493,0,0392156862745098
26,command_line_parser.cpp_length_474,0,0392156862745098
26,command_line_parser.cpp_substr_str_length_474,0,0392156862745098
26,ocl.cpp_clGetDeviceIDs_platform_cl_device_type_Device_TYPE_ALL_NULL_numDevices_5819,0,0392156862745098
26,alloc.cpp_free_udata_94,0,0392156862745098
26,ocl.cpp_CV_OCL_DBG_CHECK_clGetDeviceIDs_platform_cl_device_type_Device_TYPE_ALL_numDevices_devices_numDevices_5828,0,0392156862745098
26,system.cpp_guard_mtxGlobalAccess_1379,0,0392156862745098
26,system.cpp_getenv_OPENCV_CPU_DISABLE_581,0,0392156862745098
26,system.cpp_QueryPerformanceCounter_counter_685,0,0392156862745098
26,system.cpp_va_start_va_fmt_804,0,0392156862745098
26,system.cpp_cv_vsnprintf_char_buf_bsize_fmt_va_806,0,0392156862745098
26,system.cpp_get_2140,0,0392156862745098
26,system.cpp_CV_Assert_len_Check_format_string_for_errors_809,0,0392156862745098
26,system.cpp_String_char_buf_len_816,0,0392156862745098
26,system.cpp_getCoreTlsData_2140,0,0392156862745098
26,system.cpp__vsnprintf_s_buf_len__TRUNCATE_fmt_args_920,0,0392156862745098
26,system.cpp_CV_XADD_impl_refcount_1208,0,0392156862745098
26,system.cpp_lock_1231,0,0392156862745098
26,system.cpp_unlock_1232,0,0392156862745098
26,system.cpp_TlsAlloc_1282,0,0392156862745098
26,system.cpp_CV_Assert_tlsKey_TLS_OUT_OF_INDEXES_1283,0,0392156862745098
26,system.cpp_CV_Assert_TlsSetValue_tlsKey_pData_TRUE_1295,0,0392156862745098
26,system.cpp_TlsSetValue_tlsKey_pData_1295,0,0392156862745098
26,system.cpp_reserve_1323,0,0392156862745098
26,system.cpp_reserve_1337,0,0392156862745098
26,system.cpp_reserve_1338,0,0392156862745098
26,system.cpp_readSettings_baseline_features_sizeof_baseline_features_sizeof_baseline_features_546,0,0392156862745098
26,system.cpp_checkFeatures_baseline_features_sizeof_baseline_features_sizeof_baseline_features_532,0,0392156862745098
26,system.cpp__xgetbv__XCR_XFEATURE_ENABLED_MASK_430,0,0392156862745098
26,stl.cpp_alignSize_len_int_sizeof_int_49,0,0392156862745098
26,softfloat.cpp_softfloat_shiftRightJam32_sigA_expDiff_2263,0,0392156862745098
26,softfloat.cpp_softfloat_roundPackToF32_signZ_expZ_sigZ_2280,0,0392156862745098
26,softfloat.cpp_fromRaw_uiZ_2286,0,0392156862745098
26,softfloat.cpp_packToF32UI_sign_exp_sig_3020,0,0392156862745098
26,softfloat.cpp_fromRaw_uiZ_3022,0,0392156862745098
26,trace.cpp_gather_threads_ctx_854,0,0392156862745098
26,softfloat.cpp_packToF64UI_sign_exp_sig_3090,0,0392156862745098
26,softfloat.cpp_fromRaw_uiZ_3092,0,0392156862745098
26,system.cpp_getIPPSingleton_2076,0,0392156862745098
26,system.cpp___cpuidex_cpuid_data_ex_377,0,0392156862745098
26,stl.cpp_CV_XADD_data_65,0,0392156862745098
26,system.cpp_getenv_OPENCV_DUMP_CONFIG_317,0,0392156862745098
26,system.cpp_initializeNames_324,0,0392156862745098
26,system.cpp___cpuid_cpuid_data_331,0,0392156862745098
26,trace.cpp_getTickCount_823,0,0392156862745098
26,trace.cpp_isActivated_429,0,0392156862745098
26,ocl.cpp_clGetDeviceIDs_platform_cl_device_type_Device_TYPE_ALL_numDevices_devices_numDevices_5828,0,0392156862745098
26,system.cpp_getIPPSingleton_2143,0,0392156862745098
26,system.cpp_format_s_s_s_pInfo_Name_pInfo_Version_pInfo_BuildDate_2129,0,0392156862745098
26,system.cpp_CV_Assert_tlsSlotsSize_tlsSlots_size_1380,0,0392156862745098
26,softfloat.cpp_packToF32UI_signZ_expZ_sigZ_2245,0,0392156862745098
26,system.cpp_push_back_1393,0,0392156862745098
26,system.cpp_gather_key__data_1508,0,0392156862745098
26,system.cpp_reserve_1514,0,0392156862745098
26,system.cpp_getTlsStorage_1515,0,0392156862745098
26,system.cpp_releaseSlot_key__data_1515,0,0392156862745098
26,system.cpp_CV_Assert_key__Can_t_fetch_data_from_terminated_TLS_container_1532,0,0392156862745098
26,system.cpp_getTlsStorage_1533,0,0392156862745098
26,system.cpp_getData_key__1533,0,0392156862745098
26,system.cpp_createDataInstance_1537,0,0392156862745098
26,system.cpp_getTlsStorage_1538,0,0392156862745098
26,system.cpp_setData_key__pData_1538,0,0392156862745098
26,system.cpp_CV_SINGLETON_LAZY_INIT_REF_TLSData_CoreTLSData_new_TLSData_CoreTLSData_1545,0,0392156862745098
26,system.cpp_CV_SINGLETON_LAZY_INIT_REF_TLSData_ThreadID_new_TLSData_ThreadID_1593,0,0392156862745098
26,system.cpp_getThreadID_1597,0,0392156862745098
26,system.cpp_getThreadIDTLS_1597,0,0392156862745098
26,system.cpp_get_1597,0,0392156862745098
26,system.cpp_getenv_name_1604,0,0392156862745098
26,system.cpp_getenv_name_1628,0,0392156862745098
26,system.cpp_getenv_name_1658,0,0392156862745098
26,system.cpp_CV_SINGLETON_LAZY_INIT_REF_IPPInitSingleton_new_IPPInitSingleton_2062,0,0392156862745098
26,system.cpp_getTlsStorage_1508,0,0392156862745098
26,system.cpp_CV_Assert_key__1503,0,0392156862745098
26,system.cpp_reserveSlot_1498,0,0392156862745098
26,system.cpp_CV_Assert_tlsSlotsSize_slotIdx_1440,0,0392156862745098
26,system.cpp_guard_mtxGlobalAccess_1400,0,0392156862745098
26,system.cpp_CV_Assert_tlsSlotsSize_tlsSlots_size_1401,0,0392156862745098
26,system.cpp_getIPPSingleton_2127,0,0392156862745098
26,system.cpp_CV_Assert_tlsSlotsSize_slotIdx_1402,0,0392156862745098
26,system.cpp_CV_Assert_tlsSlotsSize_slotIdx_1425,0,0392156862745098
26,system.cpp_GetData_1428,0,0392156862745098
26,system.cpp_guard_mtxGlobalAccess_1438,0,0392156862745098
26,system.cpp_CV_Assert_tlsSlotsSize_tlsSlots_size_1439,0,0392156862745098
26,system.cpp_CV_Assert_tlsSlotsSize_slotIdx_1457,0,0392156862745098
26,system.cpp_getTlsStorage_1498,0,0392156862745098
26,system.cpp_GetData_1460,0,0392156862745098
26,system.cpp_SetData_void_threadData_1464,0,0392156862745098
26,system.cpp_guard_mtxGlobalAccess_1466,0,0392156862745098
26,system.cpp_push_back_threadData_1468,0,0392156862745098
26,system.cpp_guard_mtxGlobalAccess_1474,0,0392156862745098
26,system.cpp_resize_slotIdx_NULL_1475,0,0392156862745098
26,system.cpp_CV_SINGLETON_LAZY_INIT_REF_TlsStorage_new_TlsStorage_1493,0,0392156862745098
26,system.cpp_TlsStorage_1493,0,0392156862745098
26,softfloat.cpp_signF32UI_uiA_2252,0,0392156862745098
26,stl.cpp_fastMalloc_totalsize_sizeof_int_50,0,0392156862745098
26,softfloat.cpp_fracF32UI_uiB_2225,0,0392156862745098
26,opencl_core.cpp_GetProcAddress_handle_OPENCL_FUNC_TO_CHECK_1_1_140,0,0392156862745098
26,opencl_core.cpp_CV_CL_GET_PROC_ADDRESS_e_fnName_321,0,0392156862745098
26,parallel.cpp_currentParallelFramework_704,0,0392156862745098
26,persistence.cpp_cvRegisterType__info_6514,0,0392156862745098
26,persistence.cpp_cvUnregisterType_info_type_name_6521,0,0392156862745098
26,persistence.cpp_seq_type_CV_TYPE_NAME_SEQ_icvIsSeq_icvReleaseSeq_icvReadSeq_6525,0,0392156862745098
26,persistence.cpp_seq_tree_type_CV_TYPE_NAME_SEQ_TREE_icvIsSeq_icvReleaseSeq_6529,0,0392156862745098
26,softfloat.cpp_expF32UI_uiB_2224,0,0392156862745098
26,persistence.cpp_seq_graph_type_CV_TYPE_NAME_GRAPH_icvIsGraph_icvReleaseGraph_6532,0,0392156862745098
26,persistence.cpp_sparse_mat_type_CV_TYPE_NAME_SPARSE_MAT_icvIsSparseMat_6535,0,0392156862745098
26,persistence.cpp_image_type_CV_TYPE_NAME_IMAGE_icvIsImage_CvReleaseFunc_cvReleaseImage_6539,0,0392156862745098
26,persistence.cpp_mat_type_CV_TYPE_NAME_MAT_icvIsMat_CvReleaseFunc_cvReleaseMat_6542,0,0392156862745098
26,persistence.cpp_matnd_type_CV_TYPE_NAME_MATND_icvIsMatND_CvReleaseFunc_cvReleaseMatND_6545,0,0392156862745098
26,persistence.cpp_strlen__info_type_name_6571,0,0392156862745098
26,persistence.cpp_cv_isalnum_c_6576,0,0392156862745098
26,persistence.cpp_cvAlloc_sizeof_info_len_6581,0,0392156862745098
26,persistence.cpp_memcpy_char_info_type_name__info_type_name_len_6585,0,0392156862745098
26,persistence.cpp_cvFindType_type_name_6603,0,0392156862745098
26,opencl_core.cpp_GetProcAddress_handle_name_152,0,0392156862745098
26,opencl_core.cpp_LoadLibraryA_path_134,0,0392156862745098
26,softfloat.cpp_softfloat_const_int32_t_a_227,0,0392156862745098
26,opencl_core.cpp_getRuntimePath_defaultPath_132,0,0392156862745098
26,ocl.cpp_clGetPlatformInfo_handle_prop_sizeof_buf_buf_sz_5844,0,0392156862745098
26,ocl.cpp_release_5866,0,0392156862745098
26,ocl.cpp_CV_Assert_p_d_int_p_devices_size_5896,0,0392156862745098
26,ocl.cpp_set_p_devices_d_5898,0,0392156862745098
26,ocl.cpp_getStrProp_CL_PLATFORM_NAME_5903,0,0392156862745098
26,ocl.cpp_String_5903,0,0392156862745098
26,ocl.cpp_CV_OCL_DBG_CHECK_clGetPlatformIDs_NULL_numPlatforms_5919,0,0392156862745098
26,ocl.cpp_clGetPlatformIDs_NULL_numPlatforms_5919,0,0392156862745098
26,ocl.cpp_resize_size_t_numPlatforms_5927,0,0392156862745098
26,ocl.cpp_CV_OCL_DBG_CHECK_clGetPlatformIDs_numPlatforms_platforms_numPlatforms_5928,0,0392156862745098
26,ocl.cpp_clGetPlatformIDs_numPlatforms_platforms_numPlatforms_5928,0,0392156862745098
26,ocl.cpp_getPlatforms_platforms_5934,0,0392156862745098
26,ocl.cpp_push_back_PlatformInfo_void_platforms_i_5937,0,0392156862745098
26,ocl.cpp_PlatformInfo_void_platforms_i_5937,0,0392156862745098
26,opencl_core.cpp_lock_cv_getInitializationMutex_125,0,0392156862745098
26,opencl_core.cpp_getInitializationMutex_125,0,0392156862745098
26,opencl_core.cpp_GetModuleHandleA_OpenCL_dll_128,0,0392156862745098
26,persistence.cpp_cvFree_info_6619,0,0392156862745098
26,system.cpp_IPPInitSingleton_2062,0,0392156862745098
26,softfloat.cpp_UINT64_C_x8000000000000000_1468,0,0392156862745098
26,softfloat.cpp_expF64UI_uiB_1404,0,0392156862745098
26,softfloat.cpp_fracF64UI_uiB_1405,0,0392156862745098
26,softfloat.cpp_softfloat_roundPackToF64_signZ_expZ_sigZ_1474,0,0392156862745098
26,softfloat.cpp_fracF64UI_uiA_1585,0,0392156862745098
26,softfloat.cpp_expF64UI_uiB_1588,0,0392156862745098
26,softfloat.cpp_fracF64UI_uiB_1589,0,0392156862745098
26,softfloat.cpp_fracF64UI_uiA_1401,0,0392156862745098
26,softfloat.cpp_UINT64_C_x0010000000000000_1620,0,0392156862745098
26,softfloat.cpp_softfloat_roundPackToF32_signZ_expZ_sigZ_785,0,0392156862745098
26,softfloat.cpp_UINT64_C_x0010000000000000_1442,0,0392156862745098
26,softfloat.cpp_fracF32UI_uiB_738,0,0392156862745098
26,softfloat.cpp_expF32UI_uiB_737,0,0392156862745098
26,softfloat.cpp_UINT64_C_x0010000000000000_1443,0,0392156862745098
26,softfloat.cpp_softfloat_approxRecip32_1_sigB_1451,0,0392156862745098
26,softfloat.cpp_UINT64_C_x0010000000000000_1621,0,0392156862745098
26,softfloat.cpp_softfloat_mul64To128_sigA_sigB_1622,0,0392156862745098
26,softfloat.cpp_UINT64_C_x4000000000000000_1625,0,0392156862745098
26,softfloat.cpp_softfloat_roundPackToF64_signZ_expZ_sigZ_1629,0,0392156862745098
26,softfloat.cpp_expF32UI_uiA_2222,0,0392156862745098
26,softfloat.cpp_fracF32UI_uiA_2223,0,0392156862745098
26,softfloat.cpp_f64_div_this_a_271,0,0392156862745098
26,softfloat.cpp_i32_to_f64_a_247,0,0392156862745098
26,softfloat.cpp_softdouble_const_int32_t_a_247,0,0392156862745098
26,softfloat.cpp_f32_div_this_a_235,0,0392156862745098
26,softfloat.cpp_f32_sub_this_a_233,0,0392156862745098
26,softfloat.cpp_i32_to_f32_a_227,0,0392156862745098
27,array.cpp_CV_IS_MATND_HDR_arr_196,0,0384615384615385
27,array.cpp_cvDecRefData_arr_201,0,0384615384615385
27,matrix.cpp_CV_ELEM_SIZE_m_type_675,0,0384615384615385
27,array.cpp_CV_IS_MAT_HDR_Z_arr_796,0,0384615384615385
27,array.cpp_cvAlignPtr_mat_refcount_CV_MALLOC_ALIGN_881,0,0384615384615385
27,array.cpp_CV_IS_MAT_HDR_Z_arr_196,0,0384615384615385
27,mat.inl.hpp_total_2567,0,0384615384615385
27,mat.inl.hpp_isContinuous_2564,0,0384615384615385
27,matrix.cpp_cvMatToMat_const_CvMat_arr_copyData_957,0,0384615384615385
27,mat.inl.hpp_seek_const_int_2569,0,0384615384615385
27,array.cpp_cvFree_arr_202,0,0384615384615385
27,system.cpp_getTickCount_1004,0,0384615384615385
27,core_c.h_CV_IS_MAT_arr_300,0,0384615384615385
27,core_c.h_cvFree_mat_refcount_313,0,0384615384615385
28,matrix.cpp_CV_IS_MAT_HDR_Z_arr_956,0,037037037037037
29,system.cpp_QueryPerformanceFrequency_freq_705,0,03125
30,matrix.cpp_isContinuous_5047,0,0303030303030303
30,matrix.cpp_seek_ofs_relative_5118,0,0303030303030303
31,matrix.cpp_CV_ELEM_SIZE_hdr_flags_1131,0,0294117647058824
32,matrix.cpp_channels_1074,0,0285714285714286
33,matrix.cpp_CV_Assert_m_dims_475,0,0217391304347826
33,matrix.cpp_all_490,0,0217391304347826
33,matrix.cpp_Range_rows_490,0,0217391304347826
33,matrix.cpp_all_499,0,0217391304347826
33,matrix.cpp_Range_cols_499,0,0217391304347826
34,matrix.cpp_create_d_sizes_mtype_2506,0,0212765957446809
34,matrix.cpp_fixedType_2493,0,0212765957446809
34,matrix.cpp_fixedSize_2500,0,0212765957446809
35,matrix.cpp_CV_Assert_fixedSize_Mat_obj_size_operator__sz_2391,0,0175438596491228
35,matrix.cpp_fixedSize_2391,0,0175438596491228
35,matrix.cpp_CV_Assert_fixedType_Mat_obj_type_mtype_2392,0,0175438596491228
35,matrix.cpp_fixedType_2392,0,0175438596491228
35,mat.inl.hpp_create__sz_height__sz_width__type_790,0,0175438596491228
35,matrix.cpp_create__sz_mtype_2393,0,0175438596491228
36,matrix.cpp_kind_2388,0,0166666666666667
36,matrix.cpp_Mat_4927,0,0166666666666667
37,matrix.cpp_CV_Assert_i_2478,0,015625
37,matrix.cpp_CV_MAT_TYPE_mtype_2474,0,015625
37,matrix.cpp_kind_2473,0,015625
38,mat.inl.hpp_CV_XADD_m_u_refcount_701,0,0140845070422535
39,mat.inl.hpp_kind_159,0,0128205128205128
39,copy.cpp_ippiSizeL_int_cols_elemSize_rows_304,0,0128205128205128
39,mat.inl.hpp_release_702,0,0128205128205128
39,mat.inl.hpp_kind_157,0,0128205128205128
39,copy.cpp_isVector_297,0,0128205128205128
39,copy.cpp_CV_INSTRUMENT_FUN_IPP_ippiCopy_8u_C1R_L_sptr_int_step_dptr_int_dst_step_ippiSizeL_int_cols_elemSize_rows_304,0,0128205128205128
39,mat.inl.hpp_isVector_157,0,0128205128205128
39,copy.cpp_elemSize_304,0,0128205128205128
39,copy.cpp_CV_IPP_RUN_FAST_CV_INSTRUMENT_FUN_IPP_ippiCopy_8u_C1R_L_sptr_int_step_dptr_int_dst_step_ippiSizeL_int_cols_elemSize_rows_304,0,0128205128205128
40,copy.cpp_create_rows_cols_type_288,0,0123456790123457
40,copy.cpp_getMat_289,0,0123456790123457
41,copy.cpp_isUMat_265,0,0120481927710843
41,copy.cpp_fixedType_258,0,0120481927710843
41,copy.cpp_CV_INSTRUMENT_REGION_255,0,0120481927710843
42,matrix.cpp_create__rows__cols_mtype_2435,0,0119047619047619
43,matrix.cpp_CV_Assert_fixedSize_Mat_obj_size_operator_Size__cols__rows_2433,0,0117647058823529
